Model info
 
	A	B
1	Model Information Output	
2		
3	Model title	SAINT PETER SHAFT 0
4	User interface	Structural
5	Units	kN,m,t,s,C
6	LUSAS version	17.0-4c1
7	Date	04/11/19
8	Time	11:47
9	Analysis category	3D
10	Vertical axis	Z
11	Transformation	Local
12	Results file 1	
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
15	  Created	30/10/19 15:56
16	  Solver version	17.0-3
17	Results file 2	
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
20	  Created	30/10/19 17:44
21	  Solver version	17.0-3
22	Results file 3	
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
25	  Created	30/10/19 18:00
26	  Solver version	17.0-3
27	Results file 4	
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
30	  Created	31/10/19 09:16
31	  Solver version	17.0-3
32	Results file 5	
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
35	  Created	31/10/19 10:29
36	  Solver version	17.0-3
37	Results file 6	
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
40	  Created	30/10/19 22:02
41	  Solver version	17.0-3
42	Notes	
6:Tunnel Opening T1 P1 - 6:Increment 6
 
	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
19	Line 25109	3550	8.9	-180.0	-65.7	200.547	-43.6519	-246.792	0.0	-479.204	3.08321E-3
20	Line 25109	3587	9.665	173.888	-65.7	399.295	-43.0241	-463.966	0.0	-931.416	-2.56577E-3
21	Line 25109	3547	9.665	-180.0	-65.7	200.547	-43.6519	-246.792	0.0	-479.204	3.08321E-3
22	Line 25110	3550	8.9	-180.0	-65.7	200.547	-43.6519	-246.792	0.0	-479.204	3.08321E-3
23	Line 25110	3502	8.9	-172.251	-65.7	165.285	-58.4916	-200.62	0.0	-433.113	4.95491E-3
24	Line 25110	3547	9.665	-180.0	-65.7	200.547	-43.6519	-246.792	0.0	-479.204	3.08321E-3
25	Line 25110	3494	9.665	-172.251	-65.7	165.285	-58.4916	-200.62	0.0	-433.113	4.95491E-3
26	Line 25114	3131	8.9	-37.9822	-65.7	340.803	-105.489	-31.0639	0.0	-129.109	2.51796E-3
27	Line 25114	3102	9.665	-37.9822	-65.7	340.803	-105.489	-31.0639	0.0	-129.109	2.51796E-3
28	Line 25114	3178	8.9	-33.0518	-65.7	1.11814E3	-518.473	-279.14	0.0	-637.862	2.80219E-3
29	Line 25114	3233	8.9	-28.1214	-65.7	412.109	-423.153	-295.724	0.0	-153.633	0.700317E-3
30	Line 25114	3144	9.665	-33.0518	-65.7	1.11814E3	-518.473	-279.14	0.0	-637.862	2.80219E-3
31	Line 25114	3201	9.665	-28.1214	-65.7	412.109	-423.153	-295.724	0.0	-153.633	0.700317E-3
32	Line 25115	3233	8.9	-28.1214	-65.7	412.109	-423.153	-295.724	0.0	-153.633	0.700317E-3
33	Line 25115	3201	9.665	-28.1214	-65.7	412.109	-423.153	-295.724	0.0	-153.633	0.700317E-3
34	Line 25115	3295	8.9	-24.9197	-65.7	202.351	-399.258	-359.977	0.0	-136.814	-0.340291E-3
35	Line 25115	3260	8.9	-26.5207	-65.7	409.13	-593.19	-480.599	0.0	-213.291	-1.08649E-3
36	Line 25115	3220	9.665	-26.5207	-65.7	409.13	-593.19	-480.599	0.0	-213.291	-1.08649E-3
37	Line 25115	3255	9.665	-24.9197	-65.7	202.351	-399.258	-359.977	0.0	-136.814	-0.340291E-3
38	Line 25118	3295	8.9	-24.9197	-65.7	202.351	-399.258	-359.977	0.0	-136.814	-0.340291E-3
39	Line 25118	3255	9.665	-24.9197	-65.7	202.351	-399.258	-359.977	0.0	-136.814	-0.340291E-3
40	Line 25118	3309	8.9	-23.1855	-65.7	237.513	-574.407	-659.425	0.0	-222.252	-1.58418E-3
41	Line 25118	3284	9.665	-23.1855	-65.7	237.513	-574.407	-659.425	0.0	-222.252	-1.58418E-3
42	Line 25119	3309	8.9	-23.1855	-65.7	237.513	-574.407	-659.425	0.0	-222.252	-1.58418E-3
43	Line 25119	3284	9.665	-23.1855	-65.7	237.513	-574.407	-659.425	0.0	-222.252	-1.58418E-3
44	Line 25119	3348	8.9	-20.819	-65.7	238.187	-243.551	-463.717	0.0	-335.871	-0.105134E-3
45	Line 25119	3329	9.665	-20.819	-65.7	238.187	-243.551	-463.717	0.0	-335.871	-0.105134E-3
46	Line 25120	3348	8.9	-20.819	-65.7	238.187	-243.551	-463.717	0.0	-335.871	-0.105134E-3
47	Line 25120	3329	9.665	-20.819	-65.7	238.187	-243.551	-463.717	0.0	-335.871	-0.105134E-3
48	Line 25120	3395	8.9	-19.0166	-65.7	136.315	-74.6621	-266.949	0.0	-61.1142	-12.7506E-6
49	Line 25120	3355	9.665	-19.0166	-65.7	136.315	-74.6621	-266.949	0.0	-61.1142	-12.7506E-6
50	Line 25123	3869	8.9	32.5601	-65.7	106.342	-119.232	-21.1623	0.0	-147.249	-0.721594E-3
51	Line 25123	3843	8.9	30.3724	-65.7	49.6053	-90.6543	-19.3299	0.0	-123.768	1.01309E-3
52	Line 25123	3882	9.665	30.3724	-65.7	49.6053	-90.6543	-19.3299	0.0	-123.768	1.01309E-3
53	Line 25123	3911	9.665	32.5601	-65.7	106.342	-119.232	-21.1623	0.0	-147.249	-0.721594E-3
54	Line 25124	3927	8.9	37.9822	-65.7	136.167	-70.1199	-31.6344	0.0	-85.8086	-3.71743E-3
55	Line 25124	3869	8.9	32.5601	-65.7	106.342	-119.232	-21.1623	0.0	-147.249	-0.721594E-3
56	Line 25124	3911	9.665	32.5601	-65.7	106.342	-119.232	-21.1623	0.0	-147.249	-0.721594E-3
57	Line 25124	3960	9.665	37.9822	-65.7	136.167	-70.1199	-31.6344	0.0	-85.8086	-3.71743E-3
58	Line 25127	3395	8.9	-19.0166	-65.7	136.315	-74.6621	-266.949	0.0	-61.1142	-12.7506E-6
59	Line 25127	3355	9.665	-19.0166	-65.7	136.315	-74.6621	-266.949	0.0	-61.1142	-12.7506E-6
60	Line 25127	3400	8.9	-18.3371	-65.7	293.469	-202.669	-547.519	0.0	-99.9506	-7.39458E-6
61	Line 25127	3377	9.665	-18.3371	-65.7	293.469	-202.669	-547.519	0.0	-99.9506	-7.39458E-6
62	Line 25128	3400	8.9	-18.3371	-65.7	293.469	-202.669	-547.519	0.0	-99.9506	-7.39458E-6
63	Line 25128	3377	9.665	-18.3371	-65.7	293.469	-202.669	-547.519	0.0	-99.9506	-7.39458E-6
64	Line 25128	3459	8.9	-13.3169	-65.7	321.233	-883.377	-400.172	0.0	-839.172	4.46928E-3
65	Line 25128	3443	9.665	-13.3169	-65.7	321.233	-883.377	-400.172	0.0	-839.172	4.46928E-3
66	Line 25131	3459	8.9	-13.3169	-65.7	321.233	-883.377	-400.172	0.0	-839.172	4.46928E-3
67	Line 25131	3443	9.665	-13.3169	-65.7	321.233	-883.377	-400.172	0.0	-839.172	4.46928E-3
68	Line 25131	3511	8.9	-7.74887	-65.7	139.515	-1.49815E3	52.0382	0.0	-987.913	-55.5394E-6
69	Line 25131	3499	9.665	-7.74887	-65.7	139.515	-1.49815E3	52.0382	0.0	-987.913	-55.5394E-6
70	Line 25134	3784	8.9	26.534	-65.7	31.3984	-120.34	-28.9584	0.0	-139.275	1.52025E-3
71	Line 25134	3741	8.9	24.2119	-65.7	20.7586	-122.84	-30.1666	0.0	-86.5847	0.314314E-3
72	Line 25134	3778	9.665	24.2119	-65.7	20.7586	-122.84	-30.1666	0.0	-86.5847	0.314314E-3
73	Line 25134	3821	9.665	26.534	-65.7	31.3984	-120.34	-28.9584	0.0	-139.275	1.52025E-3
74	Line 25135	3801	8.9	28.1214	-65.7	36.0537	-100.326	-21.5078	0.0	-101.831	1.08275E-3
75	Line 25135	3784	8.9	26.534	-65.7	31.3984	-120.34	-28.9584	0.0	-139.275	1.52025E-3
76	Line 25135	3821	9.665	26.534	-65.7	31.3984	-120.34	-28.9584	0.0	-139.275	1.52025E-3
77	Line 25135	3850	9.665	28.1214	-65.7	36.0537	-100.326	-21.5078	0.0	-101.831	1.08275E-3
78	Line 25136	3843	8.9	30.3724	-65.7	49.6053	-90.6543	-19.3299	0.0	-123.768	1.01309E-3
79	Line 25136	3801	8.9	28.1214	-65.7	36.0537	-100.326	-21.5078	0.0	-101.831	1.08275E-3
80	Line 25136	3850	9.665	28.1214	-65.7	36.0537	-100.326	-21.5078	0.0	-101.831	1.08275E-3
81	Line 25136	3882	9.665	30.3724	-65.7	49.6053	-90.6543	-19.3299	0.0	-123.768	1.01309E-3
82	Line 25139	3741	8.9	24.2119	-65.7	20.7586	-122.84	-30.1666	0.0	-86.5847	0.314314E-3
83	Line 25139	3721	8.9	23.1855	-65.7	14.7807	-136.184	-33.7991	0.0	-75.0287	0.414807E-3
84	Line 25139	3760	9.665	23.1855	-65.7	14.7807	-136.184	-33.7991	0.0	-75.0287	0.414807E-3
85	Line 25139	3778	9.665	24.2119	-65.7	20.7586	-122.84	-30.1666	0.0	-86.5847	0.314314E-3
86	Line 25142	3686	8.9	20.819	-65.7	14.3027	-230.896	-59.8549	0.0	-230.449	-2.01298E-3
87	Line 25142	3655	8.9	18.3371	-65.7	-1.46516	-482.195	-118.464	0.0	-278.176	4.53084E-3
88	Line 25142	3676	9.665	18.3371	-65.7	-1.46516	-482.195	-118.464	0.0	-278.176	4.53084E-3
89	Line 25142	3713	9.665	20.819	-65.7	14.3027	-230.896	-59.8549	0.0	-230.449	-2.01298E-3
90	Line 25143	3721	8.9	23.1855	-65.7	14.7807	-136.184	-33.7991	0.0	-75.0287	0.414807E-3
91	Line 25143	3686	8.9	20.819	-65.7	14.3027	-230.896	-59.8549	0.0	-230.449	-2.01298E-3
92	Line 25143	3713	9.665	20.819	-65.7	14.3027	-230.896	-59.8549	0.0	-230.449	-2.01298E-3
93	Line 25143	3760	9.665	23.1855	-65.7	14.7807	-136.184	-33.7991	0.0	-75.0287	0.414807E-3
94	Line 25144	3288	8.9	-155.08	-65.7	37.9741	-20.8567	-38.6774	0.0	-100.245	0.870543E-3
95	Line 25144	3247	9.665	-155.08	-65.7	37.9741	-20.8567	-38.6774	0.0	-100.245	0.870543E-3
96	Line 25144	3259	8.9	-153.479	-65.7	71.9845	-41.9928	-73.3297	0.0	-153.206	1.27083E-3
97	Line 25144	3218	9.665	-153.479	-65.7	71.9845	-41.9928	-73.3297	0.0	-153.206	1.27083E-3
98	Line 25144	3232	8.9	-151.879	-65.7	72.2731	-43.5132	-74.5135	0.0	-112.649	-0.364913E-3
99	Line 25144	3196	9.665	-151.879	-65.7	72.2731	-43.5132	-74.5135	0.0	-112.649	-0.364913E-3
100	Line 25145	3232	8.9	-151.879	-65.7	72.2731	-43.5132	-74.5135	0.0	-112.649	-0.364913E-3
101	Line 25145	3177	8.9	-146.948	-65.7	279.218	-159.036	-183.052	0.0	-513.892	0.712152E-3
102	Line 25145	3196	9.665	-151.879	-65.7	72.2731	-43.5132	-74.5135	0.0	-112.649	-0.364913E-3
103	Line 25145	3129	8.9	-142.018	-65.7	110.794	-70.201	-59.4173	0.0	-103.547	-2.3973E-3
104	Line 25145	3142	9.665	-146.948	-65.7	279.218	-159.036	-183.052	0.0	-513.892	0.712152E-3
105	Line 25145	3097	9.665	-142.018	-65.7	110.794	-70.201	-59.4173	0.0	-103.547	-2.3973E-3
106	Line 25148	3308	8.9	-156.815	-65.7	45.2681	-24.5432	-46.9013	0.0	-126.351	1.96379E-3
107	Line 25148	3288	8.9	-155.08	-65.7	37.9741	-20.8567	-38.6774	0.0	-100.245	0.870543E-3
108	Line 25148	3280	9.665	-156.815	-65.7	45.2681	-24.5432	-46.9013	0.0	-126.351	1.96379E-3
109	Line 25148	3247	9.665	-155.08	-65.7	37.9741	-20.8567	-38.6774	0.0	-100.245	0.870543E-3
110	Line 25151	3388	8.9	-160.983	-65.7	28.4351	-13.917	-25.5482	0.0	-29.7396	0.890291E-3
111	Line 25151	3347	8.9	-159.181	-65.7	46.6257	-23.7592	-47.7338	0.0	-171.794	0.880208E-3
112	Line 25151	3353	9.665	-160.983	-65.7	28.4351	-13.917	-25.5482	0.0	-29.7396	0.890291E-3
113	Line 25151	3321	9.665	-159.181	-65.7	46.6257	-23.7592	-47.7338	0.0	-171.794	0.880208E-3
114	Line 25152	3347	8.9	-159.181	-65.7	46.6257	-23.7592	-47.7338	0.0	-171.794	0.880208E-3
115	Line 25152	3308	8.9	-156.815	-65.7	45.2681	-24.5432	-46.9013	0.0	-126.351	1.96379E-3
116	Line 25152	3321	9.665	-159.181	-65.7	46.6257	-23.7592	-47.7338	0.0	-171.794	0.880208E-3
117	Line 25152	3280	9.665	-156.815	-65.7	45.2681	-24.5432	-46.9013	0.0	-126.351	1.96379E-3
118	Line 25153	3926	8.9	142.018	-65.7	146.93	72.4828	-77.8163	0.0	-157.021	3.31802E-3
119	Line 25153	3868	8.9	147.44	-65.7	140.423	49.9449	-93.7767	0.0	-189.64	1.04209E-3
120	Line 25153	3952	9.665	142.018	-65.7	146.93	72.4828	-77.8163	0.0	-157.021	3.31802E-3
121	Line 25153	3908	9.665	147.44	-65.7	140.423	49.9449	-93.7767	0.0	-189.64	1.04209E-3
122	Line 25154	3868	8.9	147.44	-65.7	140.423	49.9449	-93.7767	0.0	-189.64	1.04209E-3
123	Line 25154	3836	8.9	149.628	-65.7	74.8867	21.3467	-61.0477	0.0	-157.41	-1.0677E-3
124	Line 25154	3908	9.665	147.44	-65.7	140.423	49.9449	-93.7767	0.0	-189.64	1.04209E-3
125	Line 25154	3876	9.665	149.628	-65.7	74.8867	21.3467	-61.0477	0.0	-157.41	-1.0677E-3
126	Line 25157	3399	8.9	-161.663	-65.7	66.1638	-31.3337	-61.4257	0.0	-47.5587	1.69005E-3
127	Line 25157	3388	8.9	-160.983	-65.7	28.4351	-13.917	-25.5482	0.0	-29.7396	0.890291E-3
128	Line 25157	3370	9.665	-161.663	-65.7	66.1638	-31.3337	-61.4257	0.0	-47.5587	1.69005E-3
129	Line 25157	3353	9.665	-160.983	-65.7	28.4351	-13.917	-25.5482	0.0	-29.7396	0.890291E-3
130	Line 25160	3452	8.9	-166.683	-65.7	123.322	-52.9069	-143.027	0.0	-364.235	-2.48763E-3
131	Line 25160	3399	8.9	-161.663	-65.7	66.1638	-31.3337	-61.4257	0.0	-47.5587	1.69005E-3
132	Line 25160	3438	9.665	-166.683	-65.7	123.322	-52.9069	-143.027	0.0	-364.235	-2.48763E-3
133	Line 25160	3370	9.665	-161.663	-65.7	66.1638	-31.3337	-61.4257	0.0	-47.5587	1.69005E-3
134	Line 25161	3502	8.9	-172.251	-65.7	165.285	-58.4916	-200.62	0.0	-433.113	4.95491E-3
135	Line 25161	3452	8.9	-166.683	-65.7	123.322	-52.9069	-143.027	0.0	-364.235	-2.48763E-3
136	Line 25161	3494	9.665	-172.251	-65.7	165.285	-58.4916	-200.62	0.0	-433.113	4.95491E-3
137	Line 25161	3438	9.665	-166.683	-65.7	123.322	-52.9069	-143.027	0.0	-364.235	-2.48763E-3
138	Line 25164	3783	8.9	153.466	-65.7	60.1747	13.1399	-50.2148	0.0	-147.973	-1.0572E-3
139	Line 25164	3734	8.9	155.788	-65.7	49.6545	9.11586	-38.0337	0.0	-85.3791	-0.146642E-3
140	Line 25164	3815	9.665	153.466	-65.7	60.1747	13.1399	-50.2148	0.0	-147.973	-1.0572E-3
141	Line 25164	3773	9.665	155.788	-65.7	49.6545	9.11586	-38.0337	0.0	-85.3791	-0.146642E-3
142	Line 25167	3836	8.9	149.628	-65.7	74.8867	21.3467	-61.0477	0.0	-157.41	-1.0677E-3
143	Line 25167	3799	8.9	151.879	-65.7	60.9918	14.8673	-51.3157	0.0	-117.136	-0.996588E-3
144	Line 25167	3876	9.665	149.628	-65.7	74.8867	21.3467	-61.0477	0.0	-157.41	-1.0677E-3
145	Line 25167	3849	9.665	151.879	-65.7	60.9918	14.8673	-51.3157	0.0	-117.136	-0.996588E-3
146	Line 25168	3799	8.9	151.879	-65.7	60.9918	14.8673	-51.3157	0.0	-117.136	-0.996588E-3
147	Line 25168	3783	8.9	153.466	-65.7	60.1747	13.1399	-50.2148	0.0	-147.973	-1.0572E-3
148	Line 25168	3849	9.665	151.879	-65.7	60.9918	14.8673	-51.3157	0.0	-117.136	-0.996588E-3
149	Line 25168	3815	9.665	153.466	-65.7	60.1747	13.1399	-50.2148	0.0	-147.973	-1.0572E-3
150	Line 25169	3734	8.9	155.788	-65.7	49.6545	9.11586	-38.0337	0.0	-85.3791	-0.146642E-3
151	Line 25169	3720	8.9	156.815	-65.7	49.0882	8.30756	-36.7859	0.0	-71.4208	-0.538438E-3
152	Line 25169	3773	9.665	155.788	-65.7	49.6545	9.11586	-38.0337	0.0	-85.3791	-0.146642E-3
153	Line 25169	3756	9.665	156.815	-65.7	49.0882	8.30756	-36.7859	0.0	-71.4208	-0.538438E-3
154	Line 25170	3720	8.9	156.815	-65.7	49.0882	8.30756	-36.7859	0.0	-71.4208	-0.538438E-3
155	Line 25170	3685	8.9	159.181	-65.7	68.7453	8.96975	-58.2998	0.0	-197.802	1.90752E-3
156	Line 25170	3756	9.665	156.815	-65.7	49.0882	8.30756	-36.7859	0.0	-71.4208	-0.538438E-3
157	Line 25170	3707	9.665	159.181	-65.7	68.7453	8.96975	-58.2998	0.0	-197.802	1.90752E-3
158	Line 25171	3685	8.9	159.181	-65.7	68.7453	8.96975	-58.2998	0.0	-197.802	1.90752E-3
159	Line 25171	3646	8.9	161.663	-65.7	126.924	10.52	-121.538	0.0	-227.979	-1.74523E-3
160	Line 25171	3707	9.665	159.181	-65.7	68.7453	8.96975	-58.2998	0.0	-197.802	1.90752E-3
161	Line 25171	3668	9.665	161.663	-65.7	126.924	10.52	-121.538	0.0	-227.979	-1.74523E-3
162	Line 25206	2993	8.9	-62.318	-65.7	425.097	-119.285	-333.602	0.0	-149.123	-0.112206E-3
163	Line 25206	2953	9.665	-62.318	-65.7	425.097	-119.285	-333.602	0.0	-149.123	-0.112206E-3
164	Line 25206	3017	8.9	-56.769	-65.7	894.659	-284.163	-663.118	0.0	-328.24	-0.470681E-3
165	Line 25206	2984	9.665	-56.769	-65.7	894.659	-284.163	-663.118	0.0	-328.24	-0.470681E-3
166	Line 25206	3037	8.9	-51.2201	-65.7	933.115	-332.565	-651.387	0.0	-393.074	0.181194E-3
167	Line 25206	3066	8.9	-45.6711	-65.7	963.253	-372.304	-536.648	0.0	-506.508	-0.685701E-3
168	Line 25206	3013	9.665	-51.2201	-65.7	933.115	-332.565	-651.387	0.0	-393.074	0.181194E-3
169	Line 25206	3042	9.665	-45.6711	-65.7	963.253	-372.304	-536.648	0.0	-506.508	-0.685701E-3
170	Line 25206	3112	8.9	-40.1221	-65.7	348.88	-131.265	-97.9227	0.0	-133.941	1.04029E-3
171	Line 25206	3079	9.665	-40.1221	-65.7	348.88	-131.265	-97.9227	0.0	-133.941	1.04029E-3
172	Line 25207	3112	8.9	-40.1221	-65.7	348.88	-131.265	-97.9227	0.0	-133.941	1.04029E-3
173	Line 25207	3079	9.665	-40.1221	-65.7	348.88	-131.265	-97.9227	0.0	-133.941	1.04029E-3
174	Line 25207	3131	8.9	-37.9822	-65.7	340.803	-105.489	-31.0639	0.0	-129.109	2.51796E-3
175	Line 25207	3102	9.665	-37.9822	-65.7	340.803	-105.489	-31.0639	0.0	-129.109	2.51796E-3
176	Line 25208	3942	8.9	40.1221	-65.7	186.023	-17.3701	-73.4057	0.0	-118.323	-1.5836E-3
177	Line 25208	3979	9.665	40.1221	-65.7	186.023	-17.3701	-73.4057	0.0	-118.323	-1.5836E-3
178	Line 25208	3987	8.9	45.6711	-65.7	614.513	135.862	-417.012	0.0	-443.546	-2.20141E-3
179	Line 25208	4012	9.665	45.6711	-65.7	614.513	135.862	-417.012	0.0	-443.546	-2.20141E-3
180	Line 25208	4015	8.9	51.2201	-65.7	556.025	212.275	-452.506	0.0	-480.224	-0.912455E-3
181	Line 25208	4042	9.665	51.2201	-65.7	556.025	212.275	-452.506	0.0	-480.224	-0.912455E-3
182	Line 25208	4059	8.9	62.318	-65.7	238.195	123.723	-244.974	0.0	-256.383	-0.225458E-3
183	Line 25208	4038	8.9	56.769	-65.7	493.31	239.301	-478.711	0.0	-472.569	3.55575E-3
184	Line 25208	4071	9.665	56.769	-65.7	493.31	239.301	-478.711	0.0	-472.569	3.55575E-3
185	Line 25208	4104	9.665	62.318	-65.7	238.195	123.723	-244.974	0.0	-256.383	-0.225458E-3
186	Line 25209	3942	8.9	40.1221	-65.7	186.023	-17.3701	-73.4057	0.0	-118.323	-1.5836E-3
187	Line 25209	3927	8.9	37.9822	-65.7	136.167	-70.1199	-31.6344	0.0	-85.8086	-3.71743E-3
188	Line 25209	3960	9.665	37.9822	-65.7	136.167	-70.1199	-31.6344	0.0	-85.8086	-3.71743E-3
189	Line 25209	3979	9.665	40.1221	-65.7	186.023	-17.3701	-73.4057	0.0	-118.323	-1.5836E-3
190	Line 25210	3111	8.9	-139.878	-65.7	156.491	-68.7554	-67.9746	0.0	-107.526	-1.02887E-3
191	Line 25210	3075	9.665	-139.878	-65.7	156.491	-68.7554	-67.9746	0.0	-107.526	-1.02887E-3
192	Line 25210	3064	8.9	-134.329	-65.7	552.142	-146.113	-304.338	0.0	-436.41	-0.488219E-3
193	Line 25210	3040	9.665	-134.329	-65.7	552.142	-146.113	-304.338	0.0	-436.41	-0.488219E-3
194	Line 25210	3016	8.9	-123.231	-65.7	578.546	-109.383	-343.981	0.0	-387.205	2.49741E-3
195	Line 25210	3036	8.9	-128.78	-65.7	590.888	-119.292	-328.391	0.0	-428.555	0.252239E-3
196	Line 25210	3010	9.665	-128.78	-65.7	590.888	-119.292	-328.391	0.0	-428.555	0.252239E-3
197	Line 25210	2992	8.9	-117.682	-65.7	282.102	-52.6533	-181.192	0.0	-192.589	0.141698E-3
198	Line 25210	2981	9.665	-123.231	-65.7	578.546	-109.383	-343.981	0.0	-387.205	2.49741E-3
199	Line 25210	2947	9.665	-117.682	-65.7	282.102	-52.6533	-181.192	0.0	-192.589	0.141698E-3
200	Line 25211	3129	8.9	-142.018	-65.7	110.794	-70.201	-59.4173	0.0	-103.547	-2.3973E-3
201	Line 25211	3111	8.9	-139.878	-65.7	156.491	-68.7554	-67.9746	0.0	-107.526	-1.02887E-3
202	Line 25211	3097	9.665	-142.018	-65.7	110.794	-70.201	-59.4173	0.0	-103.547	-2.3973E-3
