Model info
 
	A	B
1	Model Information Output	
2		
3	Model title	SAINT PETER SHAFT 0
4	User interface	Structural
5	Units	kN,m,t,s,C
6	LUSAS version	17.0-4c1
7	Date	26/11/19
8	Time	11:50
9	Analysis category	3D
10	Vertical axis	Z
11	Transformation	Cylindrical
12	Results file 1	
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
15	  Created	30/10/19 15:56
16	  Solver version	17.0-3
17	Results file 2	
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
20	  Created	30/10/19 17:44
21	  Solver version	17.0-3
22	Results file 3	
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
25	  Created	30/10/19 18:00
26	  Solver version	17.0-3
27	Results file 4	
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
30	  Created	31/10/19 09:16
31	  Solver version	17.0-3
32	Results file 5	
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
35	  Created	31/10/19 10:29
36	  Solver version	17.0-3
37	Results file 6	
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
40	  Created	30/10/19 22:02
41	  Solver version	17.0-3
42	Notes	
161:Disproportional Collapse T1 Column2 - Results - 26:Increment 26
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
17	Surface 2	27854	9.665	18.3371	-1.84	-649.41	-53.8841	5.05573	3.26326	5.81097	1.15431	-4.72246	-3.10147
18	Surface 2	28060	9.665	4.20989E-15	-0.92	-555.344	-27.2731	2.39299	5.81069	2.74978	-0.147956	-0.273113	-2.8185
19	Surface 2	28064	9.665	6.11242	-0.92	-555.675	-26.996	-0.266348	5.74304	2.7588	0.257039	-1.0075	-2.86152
20	Surface 2	28068	9.665	12.2246	-0.92	-555.489	-27.1411	-0.495894	5.08524	2.7542	0.656531	-2.29654	-2.82104
21	Surface 2	28073	9.665	18.3371	-0.92	-556.485	-26.8805	5.17391	4.17801	2.76446	1.06227	-4.19137	-2.8975
22	Surface 2	28280	9.665	0.0	0.0	-463.787	-4.53461	1.8033	6.79725	1.36323	-0.122992	0.208234	-2.32148
23	Surface 2	28284	9.665	6.11244	0.0	-461.843	-4.08124	-0.202973	6.74534	1.37395	0.23561	-1.72181	-2.39686
24	Surface 2	28287	9.665	12.2246	0.0	-464.014	-4.54609	-0.312509	6.06186	1.37735	0.5896	-4.08799	-2.35746
25	Surface 2	28294	9.665	18.3371	0.0	-462.229	-3.96437	4.64752	5.15693	1.40212	0.962375	-6.83423	-2.48465
26	Surface 3	27135	9.665	18.3371	-4.6	-894.945	-138.693	2.11685	-0.538823	6.79728	0.974991	-5.95076	4.11296
27	Surface 3	27142	9.665	20.819	-4.6	-896.304	-138.502	-2.77024	-1.19755	6.67398	1.07534	-4.76312	4.08896
28	Surface 3	27413	9.665	18.3371	-3.68	-820.362	-108.951	3.08765	1.1466	9.09663	1.00443	-5.59897	1.09135
29	Surface 3	27420	9.665	20.819	-3.68	-821.715	-108.797	-2.18584	0.458163	8.9795	1.10392	-4.53188	1.0689
30	Surface 3	27633	9.665	18.3371	-2.76	-738.253	-81.1411	4.11785	2.34881	8.43025	1.05992	-5.18903	-1.9275
31	Surface 3	27639	9.665	20.819	-2.76	-739.541	-80.9928	-1.53259	1.63051	8.32543	1.16072	-4.25536	-1.9474
32	Surface 3	27854	9.665	18.3371	-1.84	-649.41	-53.8841	5.05573	3.26326	5.81097	1.15431	-4.72246	-3.10147
33	Surface 3	27860	9.665	20.819	-1.84	-650.578	-53.5825	-0.867802	2.51645	5.72759	1.26301	-3.92276	-3.11662
34	Surface 3	28073	9.665	18.3371	-0.92	-556.485	-26.8805	5.17391	4.17801	2.76446	1.06227	-4.19137	-2.8975
35	Surface 3	28078	9.665	20.819	-0.92	-557.449	-26.6684	-0.466221	3.39636	2.71391	1.15327	-3.54391	-2.90239
36	Surface 3	28294	9.665	18.3371	0.0	-462.229	-3.96437	4.64752	5.15693	1.40212	0.962375	-6.83423	-2.48465
37	Surface 3	28300	9.665	20.819	0.0	-459.906	-3.37123	-0.517643	4.39532	1.37917	1.04236	-6.76852	-2.49073
38	Surface 12	27127	9.665	161.663	-4.6	-895.117	-138.79	-2.25963	-0.829188	6.75523	-1.00218	5.97454	4.08506
39	Surface 12	27139	9.665	159.181	-4.6	-896.474	-138.596	2.63568	-1.49686	6.62728	-1.09326	4.77893	4.0621
40	Surface 12	27410	9.665	161.663	-3.68	-820.559	-109.029	-3.21942	0.833821	9.04825	-1.02703	5.61724	1.0695
41	Surface 12	27415	9.665	159.181	-3.68	-821.905	-108.871	2.06445	0.138094	8.92788	-1.11773	4.54263	1.0483
42	Surface 12	27630	9.665	161.663	-2.76	-738.474	-81.1979	-4.23216	2.01584	8.38206	-1.0803	5.20174	-1.94042
43	Surface 12	27635	9.665	159.181	-2.76	-739.75	-81.0465	1.4297	1.29182	8.27538	-1.17252	4.26122	-1.95913
44	Surface 12	27851	9.665	161.663	-1.84	-649.646	-53.9195	-5.14469	2.91228	5.77238	-1.17461	4.73034	-3.10288
45	Surface 12	27856	9.665	159.181	-1.84	-650.796	-53.6149	0.790436	2.16121	5.68823	-1.27456	3.92451	-3.11724
46	Surface 12	28071	9.665	161.663	-0.92	-556.71	-26.8984	-5.22695	3.81015	2.74299	-1.08021	4.19577	-2.89026
47	Surface 12	28076	9.665	159.181	-0.92	-557.65	-26.6841	0.423285	3.02538	2.69221	-1.16334	3.54282	-2.89492
48	Surface 12	28291	9.665	161.663	0.0	-462.381	-3.96359	-4.67677	4.78549	1.39121	-0.97768	6.89039	-2.47503
49	Surface 12	28296	9.665	159.181	0.0	-460.023	-3.36775	0.496838	4.02129	1.36817	-1.05068	6.79471	-2.48114
50	Surface 13	27108	9.665	-180.0	-4.6	-892.465	-139.689	-2.58397	0.668324	7.07161	0.0681492	0.647131	4.16366
51	Surface 13	27116	9.665	173.888	-4.6	-893.111	-139.521	0.518285	0.549861	7.03213	-0.28951	1.43912	4.13988
52	Surface 13	27123	9.665	167.775	-4.6	-893.676	-139.261	1.48858	-0.0375034	6.9087	-0.645822	3.16353	4.17411
53	Surface 13	27127	9.665	161.663	-4.6	-895.117	-138.79	-2.25963	-0.829188	6.75523	-1.00218	5.97454	4.08506
54	Surface 13	27396	9.665	-180.0	-3.68	-817.963	-109.862	-2.74083	2.38055	9.31624	0.0785199	0.571215	1.11731
55	Surface 13	27402	9.665	173.888	-3.68	-818.562	-109.691	0.370226	2.26668	9.28805	-0.287517	1.3532	1.09593
56	Surface 13	27405	9.665	167.775	-3.68	-819.131	-109.453	1.15826	1.65662	9.18029	-0.654253	2.98936	1.1435
57	Surface 13	27410	9.665	161.663	-3.68	-820.559	-109.029	-3.21942	0.833821	9.04825	-1.02703	5.61724	1.0695
58	Surface 13	27617	9.665	-180.0	-2.76	-736.069	-81.9823	-2.88257	3.60821	8.57147	0.0849456	0.491844	-1.92832
59	Surface 13	27622	9.665	173.888	-2.76	-736.588	-81.7916	0.239357	3.49826	8.55511	-0.299996	1.25105	-1.95139
60	Surface 13	27626	9.665	167.775	-2.76	-737.119	-81.5953	0.831393	2.86813	8.47715	-0.685629	2.781	-1.88406
61	Surface 13	27630	9.665	161.663	-2.76	-738.474	-81.1979	-4.23216	2.01584	8.38206	-1.0803	5.20174	-1.94042
62	Surface 13	27836	9.665	-180.0	-1.84	-647.813	-54.628	-2.98704	4.55031	5.84688	0.0906453	0.412384	-3.11777
63	Surface 13	27842	9.665	173.888	-1.84	-648.154	-54.2435	0.19891	4.44497	5.84536	-0.332496	1.13353	-3.13766
64	Surface 13	27846	9.665	167.775	-1.84	-648.596	-54.3721	0.608693	3.79248	5.80796	-0.751545	2.53801	-3.06832
65	Surface 13	27851	9.665	161.663	-1.84	-649.646	-53.9195	-5.14469	2.91228	5.77238	-1.17461	4.73034	-3.10288
66	Surface 13	28057	9.665	-180.0	-0.92	-555.753	-27.2938	-2.49092	5.51198	2.7313	0.0740676	0.309165	-2.82228
67	Surface 13	28061	9.665	173.888	-0.92	-556.008	-27.0162	0.184818	5.40611	2.73809	-0.30929	1.03021	-2.86032
68	Surface 13	28065	9.665	167.775	-0.92	-555.758	-27.1602	0.431913	4.72762	2.7328	-0.6899	2.30863	-2.81624
69	Surface 13	28071	9.665	161.663	-0.92	-556.71	-26.8984	-5.22695	3.81015	2.74299	-1.08021	4.19577	-2.89026
70	Surface 13	28275	9.665	-180.0	0.0	-464.214	-4.54483	-1.85747	6.49095	1.35268	0.060785	0.0340032	-2.31711
71	Surface 13	28282	9.665	173.888	0.0	-462.148	-4.08648	0.158473	6.40271	1.36284	-0.279589	1.88948	-2.38971
72	Surface 13	28286	9.665	167.775	0.0	-464.23	-4.54812	0.278308	5.69975	1.36624	-0.617596	4.19253	-2.34871
73	Surface 13	28291	9.665	161.663	0.0	-462.381	-3.96359	-4.67677	4.78549	1.39121	-0.97768	6.89039	-2.47503
74	Surface 14	27096	9.665	-172.251	-4.6	-892.888	-139.494	1.12008	0.333182	7.03772	0.550271	-2.63349	4.12275
75	Surface 14	27108	9.665	-180.0	-4.6	-892.465	-139.689	-2.58397	0.668324	7.07161	0.0681492	0.647131	4.16366
76	Surface 14	27389	9.665	-172.251	-3.68	-818.431	-109.693	1.66679	2.01497	9.27731	0.580717	-2.49991	1.08294
77	Surface 14	27396	9.665	-180.0	-3.68	-817.963	-109.862	-2.74083	2.38055	9.31624	0.0785199	0.571215	1.11731
78	Surface 14	27610	9.665	-172.251	-2.76	-736.573	-81.859	2.26428	3.21418	8.53616	0.617984	-2.33909	-1.94994
79	Surface 14	27617	9.665	-180.0	-2.76	-736.069	-81.9823	-2.88257	3.60821	8.57147	0.0849456	0.491844	-1.92832
80	Surface 14	27830	9.665	-172.251	-1.84	-648.246	-54.5703	2.82304	4.12907	5.8277	0.670889	-2.14876	-3.12939
81	Surface 14	27836	9.665	-180.0	-1.84	-647.813	-54.628	-2.98704	4.55031	5.84688	0.0906453	0.412384	-3.11777
82	Surface 14	28051	9.665	-172.251	-0.92	-556.107	-27.2769	2.66861	5.05917	2.72685	0.612885	-1.92379	-2.83993
83	Surface 14	28057	9.665	-180.0	-0.92	-555.753	-27.2938	-2.49092	5.51198	2.7313	0.0740676	0.309165	-2.82228
84	Surface 14	28271	9.665	-172.251	0.0	-464.644	-4.55529	2.18963	6.02672	1.35301	0.547939	-3.55003	-2.34369
85	Surface 14	28275	9.665	-180.0	0.0	-464.214	-4.54483	-1.85747	6.49095	1.35268	0.060785	0.0340032	-2.31711
86	Surface 15	27087	9.665	-166.683	-4.6	-894.414	-139.124	-1.84236	-0.33699	6.93733	0.819916	-5.87211	4.07448
87	Surface 15	27096	9.665	-172.251	-4.6	-892.888	-139.494	1.12008	0.333182	7.03772	0.550271	-2.63349	4.12275
88	Surface 15	27383	9.665	-166.683	-3.68	-819.986	-109.353	-1.35765	1.29736	9.17738	0.858284	-5.52873	1.04165
89	Surface 15	27389	9.665	-172.251	-3.68	-818.431	-109.693	1.66679	2.01497	9.27731	0.580717	-2.49991	1.08294
90	Surface 15	27605	9.665	-166.683	-2.76	-738.097	-81.4745	-0.773153	2.45084	8.44613	0.9105	-5.13095	-1.97547
91	Surface 15	27610	9.665	-172.251	-2.76	-736.573	-81.859	2.26428	3.21418	8.53616	0.617984	-2.33909	-1.94994
92	Surface 15	27823	9.665	-166.683	-1.84	-649.645	-54.0774	-0.230563	3.32281	5.76965	0.991221	-4.66364	-3.12503
93	Surface 15	27830	9.665	-172.251	-1.84	-648.246	-54.5703	2.82304	4.12907	5.8277	0.670889	-2.14876	-3.12939
94	Surface 15	28043	9.665	-166.683	-0.92	-556.894	-26.9378	0.113583	4.20609	2.70987	0.902382	-4.16698	-2.84786
95	Surface 15	28051	9.665	-172.251	-0.92	-556.107	-27.2769	2.66861	5.05917	2.72685	0.612885	-1.92379	-2.83993
96	Surface 15	28265	9.665	-166.683	0.0	-463.34	-4.13266	0.168544	5.18427	1.36071	0.803164	-6.4153	-2.38858
97	Surface 15	28271	9.665	-172.251	0.0	-464.644	-4.55529	2.18963	6.02672	1.35301	0.547939	-3.55003	-2.34369
98	Surface 17	27058	9.665	-159.181	-4.6	-896.779	-138.514	-4.27967	-1.80231	6.70341	1.1493	-0.327481	3.97667
99	Surface 17	27069	9.665	-160.983	-4.6	-896.717	-138.658	-4.78429	-1.40967	6.76464	1.0661	-2.28151	3.96207
100	Surface 17	27365	9.665	-159.181	-3.68	-822.424	-108.878	-3.83833	-0.255461	8.95311	1.20121	-0.46826	0.950054
101	Surface 17	27372	9.665	-160.983	-3.68	-822.313	-108.973	-4.43226	0.158796	9.00951	1.11461	-2.26153	0.928388
102	Surface 17	27586	9.665	-159.181	-2.76	-740.556	-81.023	-3.29395	0.811081	8.24745	1.2775	-0.608895	-2.0489
103	Surface 17	27591	9.665	-160.983	-2.76	-740.453	-81.108	-3.96365	1.24664	8.29611	1.18502	-2.2223	-2.08016
104	Surface 17	27807	9.665	-159.181	-1.84	-652.047	-53.5447	-2.59168	1.60194	5.63154	1.39055	-0.740016	-3.1625
105	Surface 17	27813	9.665	-160.983	-1.84	-651.683	-53.614	-3.3805	2.05786	5.66369	1.29176	-2.15589	-3.21036
106	Surface 17	28026	9.665	-159.181	-0.92	-558.809	-26.5815	-1.81098	2.38924	2.64373	1.26551	-0.846909	-2.88325
107	Surface 17	28031	9.665	-160.983	-0.92	-559.065	-26.7436	-2.76764	2.87298	2.65403	1.17335	-2.04788	-2.94503
108	Surface 17	28245	9.665	-159.181	0.0	-461.216	-3.30785	-1.41911	3.38471	1.33935	1.13835	-4.81904	-2.44276
109	Surface 17	28253	9.665	-160.983	0.0	-459.531	-3.02526	-2.75062	3.85674	1.33417	1.06966	-5.60914	-2.50872
110	Surface 24	27063	9.665	-20.819	-4.6	-896.913	-138.699	4.29534	-1.91527	6.60278	-1.35589	0.444508	4.02411
111	Surface 24	27071	9.665	-19.0166	-4.6	-896.814	-138.803	4.76752	-1.49246	6.67175	-1.26332	2.39601	4.01087
112	Surface 24	27370	9.665	-20.819	-3.68	-822.434	-108.963	3.74477	-0.323973	8.87527	-1.40001	0.58843	1.01439
113	Surface 24	27375	9.665	-19.0166	-3.68	-822.291	-109.032	4.31712	0.120599	8.94029	-1.30366	2.37718	0.991296
114	Surface 24	27589	9.665	-20.819	-2.76	-740.39	-81.0464	3.12141	0.789812	8.20226	-1.46896	0.724042	-1.97792
115	Surface 24	27594	9.665	-19.0166	-2.76	-740.264	-81.1177	3.78055	1.25513	8.25856	-1.36695	2.33145	-2.0131
116	Surface 24	27810	9.665	-20.819	-1.84	-651.643	-53.5392	2.3861	1.62673	5.61746	-1.57962	0.843268	-3.10202
117	Surface 24	27814	9.665	-19.0166	-1.84	-651.274	-53.6026	3.17389	2.11134	5.65462	-1.47168	2.25241	-3.15524
118	Surface 24	28029	9.665	-20.819	-0.92	-558.111	-26.5714	1.65305	2.45695	2.64648	-1.42588	0.936562	-2.85216
119	Surface 24	28036	9.665	-19.0166	-0.92	-558.391	-26.7312	2.61299	2.96883	2.65867	-1.32599	2.13076	-2.91857
120	Surface 24	28248	9.665	-20.819	0.0	-460.194	-3.26713	1.31909	3.46787	1.34465	-1.27315	5.34862	-2.43051
121	Surface 24	28255	9.665	-19.0166	0.0	-458.567	-2.98594	2.65725	3.96702	1.33968	-1.19896	6.1102	-2.50004
122	Surface 26	27090	9.665	-13.3169	-4.6	-894.407	-139.169	1.74148	-0.320916	6.87205	-0.984358	5.97369	4.12872
123	Surface 26	27104	9.665	-7.74887	-4.6	-892.808	-139.474	-1.26735	0.431647	6.99851	-0.684035	2.71991	4.17596
124	Surface 26	27388	9.665	-13.3169	-3.68	-819.879	-109.35	1.19139	1.35597	9.1363	-1.0137	5.62648	1.10389
125	Surface 26	27394	9.665	-7.74887	-3.68	-818.271	-109.651	-1.85433	2.15253	9.26061	-0.70568	2.58029	1.13911
126	Surface 26	27606	9.665	-13.3169	-2.76	-737.859	-81.4503	0.569794	2.55217	8.43213	-1.05944	5.21933	-1.91461
127	Surface 26	27612	9.665	-7.74887	-2.76	-736.312	-81.8146	-2.46773	3.3898	8.54123	-0.737413	2.40983	-1.89895
128	Surface 26	27827	9.665	-13.3169	-1.84	-649.244	-54.0525	0.0282437	3.46457	5.77579	-1.13893	4.73883	-3.079
129	Surface 26	27833	9.665	-7.74887	-1.84	-647.868	-54.5374	-3.01094	4.34005	5.84548	-0.789663	2.20801	-3.09438
130	Surface 26	28046	9.665	-13.3169	-0.92	-556.309	-26.9226	-0.253582	4.38522	2.72126	-1.02813	4.23045	-2.82803
131	Surface 26	28053	9.665	-7.74887	-0.92	-555.608	-27.259	-2.79226	5.30252	2.74273	-0.714148	1.97391	-2.82798
132	Surface 26	28268	9.665	-13.3169	0.0	-462.59	-4.1094	-0.251847	5.37582	1.36948	-0.908506	6.82279	-2.38362
133	Surface 26	28272	9.665	-7.74887	0.0	-464.06	-4.53878	-2.26056	6.27994	1.36305	-0.632681	3.87698	-2.34371
134	Surface 27	27104	9.665	-7.74887	-4.6	-892.808	-139.474	-1.26735	0.431647	6.99851	-0.684035	2.71991	4.17596
135	Surface 27	27114	9.665	7.01648E-15	-4.6	-892.33	-139.618	2.419	0.844235	7.06241	-0.166355	-0.578542	4.21069
136	Surface 27	27394	9.665	-7.74887	-3.68	-818.271	-109.651	-1.85433	2.15253	9.26061	-0.70568	2.58029	1.13911
137	Surface 27	27400	9.665	4.20989E-15	-3.68	-817.768	-109.791	2.55858	2.59063	9.3252	-0.168848	-0.509561	1.16254
138	Surface 27	27612	9.665	-7.74887	-2.76	-736.312	-81.8146	-2.46773	3.3898	8.54123	-0.737413	2.40983	-1.89895
139	Surface 27	27619	9.665	1.4033E-15	-2.76	-735.803	-81.9231	2.70177	3.85053	8.59453	-0.170875	-0.439175	-1.89122
140	Surface 27	27833	9.665	-7.74887	-1.84	-647.868	-54.5374	-3.01094	4.34005	5.84548	-0.789663	2.20801	-3.09438
141	Surface 27	27840	9.665	1.4033E-15	-1.84	-647.471	-54.5881	2.83081	4.82207	5.87377	-0.176494	-0.36919	-3.09616
142	Surface 27	28053	9.665	-7.74887	-0.92	-555.608	-27.259	-2.79226	5.30252	2.74273	-0.714148	1.97391	-2.82798
143	Surface 27	28060	9.665	4.20989E-15	-0.92	-555.344	-27.2731	2.39299	5.81069	2.74978	-0.147956	-0.273113	-2.8185
144	Surface 27	28272	9.665	-7.74887	0.0	-464.06	-4.53878	-2.26056	6.27994	1.36305	-0.632681	3.87698	-2.34371
145	Surface 27	28280	9.665	0.0	0.0	-463.787	-4.53461	1.8033	6.79725	1.36323	-0.122992	0.208234	-2.32148
146	Surface 30	25876	9.665	7.01648E-15	-9.9	-1.33665E3	-319.183	4.08433	-19.7201	-58.1133	-0.0779142	-1.01076	29.6382
147	Surface 30	25882	9.665	6.11244	-9.9	-1.33694E3	-318.834	-1.26173	-19.7881	-58.1466	0.280171	-1.81739	29.5792
148	Surface 30	25889	9.665	12.2246	-9.9	-1.33749E3	-318.365	-2.92383	-20.1681	-58.2604	0.648048	-4.05069	29.6387
149	Surface 30	25897	9.665	18.3371	-9.9	-1.33835E3	-317.251	3.48486	-20.7252	-58.3945	1.04749	-7.95661	29.4858
150	Surface 30	26164	9.665	7.01648E-15	-8.84	-1.21673E3	-282.319	3.23223	-13.3626	-35.748	-0.104336	-0.899655	22.8824
151	Surface 30	26168	9.665	6.11242	-8.84	-1.21715E3	-281.991	-1.1519	-13.4284	-35.7807	0.260372	-1.692	22.8347
152	Surface 30	26171	9.665	12.2246	-8.84	-1.21767E3	-281.558	-2.69843	-13.8429	-35.8915	0.62777	-3.7775	22.8735
153	Surface 30	26177	9.665	18.3371	-8.84	-1.21871E3	-280.569	1.94676	-14.4405	-36.0284	1.00643	-7.37792	22.7366
154	Surface 30	26384	9.665	7.01648E-15	-7.78	-1.12605E3	-245.764	2.64629	-7.96947	-16.3798	-0.128766	-0.810345	14.386
155	Surface 30	26387	9.665	6.11241	-7.78	-1.12659E3	-245.469	-1.06036	-8.03324	-16.4108	0.243708	-1.60491	14.3474
156	Surface 30	26392	9.665	12.2246	-7.78	-1.12709E3	-245.074	-2.49632	-8.48161	-16.5207	0.61277	-3.58956	14.3701
157	Surface 30	26396	9.665	18.3371	-7.78	-1.12831E3	-244.234	1.00534	-9.1208	-16.6619	0.978117	-6.96772	14.2458
158	Surface 30	26604	9.665	7.01648E-15	-6.72	-1.04747E3	-209.727	2.40489	-4.26005	-4.71602	-0.146786	-0.731814	8.35117
159	Surface 30	26608	9.665	6.11241	-6.72	-1.04807E3	-209.472	-0.958615	-4.32271	-4.74432	0.230847	-1.53395	8.31717
160	Surface 30	26612	9.665	12.2246	-6.72	-1.04858E3	-209.124	-2.26339	-4.80594	-4.85529	0.60255	-3.43768	8.33442
161	Surface 30	26618	9.665	18.3371	-6.72	-1.04992E3	-208.429	0.915231	-5.48908	-5.00139	0.965135	-6.62994	8.21821
162	Surface 30	26822	9.665	7.01648E-15	-5.66	-971.278	-174.093	2.35496	-1.49968	2.31938	-0.159225	-0.655625	5.66213
163	Surface 30	26827	9.665	6.11242	-5.66	-971.9	-173.876	-0.834049	-1.56179	2.29553	0.221888	-1.46472	5.63065
164	Surface 30	26832	9.665	12.2246	-5.66	-972.433	-173.574	-1.97916	-2.07968	2.18489	0.596864	-3.29043	5.65062
165	Surface 30	26838	9.665	18.3371	-5.66	-973.837	-173.008	1.34481	-2.80709	2.03754	0.963266	-6.30306	5.54341
166	Surface 30	27114	9.665	7.01648E-15	-4.6	-892.33	-139.618	2.419	0.844235	7.06241	-0.166355	-0.578542	4.21069
167	Surface 30	27118	9.665	6.11244	-4.6	-892.948	-139.429	-0.687102	0.78243	7.04491	0.218748	-1.38811	4.18061
168	Surface 30	27124	9.665	12.2246	-4.6	-893.504	-139.163	-1.64664	0.231179	6.9383	0.599002	-3.12796	4.2085
169	Surface 30	27135	9.665	18.3371	-4.6	-894.945	-138.693	2.11685	-0.538823	6.79728	0.974991	-5.95076	4.11296
170	Surface 31	25897	9.665	18.3371	-9.9	-1.33835E3	-317.251	3.48486	-20.7252	-58.3945	1.04749	-7.95661	29.4858
